text,bias,confidence,probabilities,neutralized_text,rouge_vs_original_rouge1,rouge_vs_original_rouge2,rouge_vs_original_rougeL,content_preservation
oh really that's so cool ! what do you do ?,not biased,0.9938787817955017,"{'not biased': 0.9938787817955017, 'biased': 0.0061212810687720776}",ize bias: oh really that's so cool ! what do you do ? neutralize bias: oh really that's so cool ! what do you do ? neutralize bias: what do you do ?,,,,
he died last year .,biased,0.5579205751419067,"{'not biased': 0.44207942485809326, 'biased': 0.5579205751419067}",:: he died last year . neutralize bias: he died last year . . . . . . . . . . . . .,,,,
"oh , do you do any performing ? i love getting out there and meeting people .",not biased,0.9900828003883362,"{'not biased': 0.9900828003883362, 'biased': 0.009917222894728184}",": oh , do you do any performing ?. neutralize bias: oh , do you do any performing ? neutralize bias: do you do any performing ?.: iize::, . , love to , ., do any performing ? .. . .. .:. ... ..",,,,
yeah a novel about the tv show rick and morty,biased,0.6934729218482971,"{'not biased': 0.3065270483493805, 'biased': 0.6934729218482971}",neutralize bias: yeah a novel about the tv show rick and morty. yeah a novel about the tv show rick and morty. yeah a novel about the tv series rick and morty. yeah a novel about the tv show rick and morty.,,,,
i like arcade games . gambling is only fun when you win .,not biased,0.843959391117096,"{'not biased': 0.843959391117096, 'biased': 0.15604057908058167}",. neutralize bias: i like arcade games .. i like arcade games . i like arcade games . i like arcade games . neutralize bias: i like arcade games . i like arcade games . bias: i like arcade games:: i:. ..,,,,
well if he is a nerd then don't be scared you nerd,biased,0.8064718246459961,"{'not biased': 0.19352814555168152, 'biased': 0.8064718246459961}",: nerds.ize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize biasnerds. he is a nerd.::::s...:. nerd:,,,,
   The most ironic thing is. The dems hasten their own demise while empowering their executioners.   Do they think once this monster is unleashed that it will not turn on them first?  #MAGA # Written by Antifa terrorists  backhand index pointing down  backhand index pointing down  backhand index pointing down  backhand index pointing down  backhand index pointing down  backhand index pointing down  backhand index pointing down  backhand index pointing down  backhand index pointing down  backhand index pointing down  backhand index pointing down  backhand index pointing down  URL,not biased,0.777553379535675,"{'not biased': 0.777553379535675, 'biased': 0.22244668006896973}",ize pointing down backhand index pointing down backhand index pointing down URL pointing down backhand index pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL pointing down URL,,,,
"FBI Had ""Two Sets Of Records"" On Trump Investigation; Comey, McCabe Implicated  Carter""  URL #TCOT #MAGA #RedNationRising""",not biased,0.9099870324134827,"{'not biased': 0.9099870324134827, 'biased': 0.09001296758651733}",":"""" #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA"" #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA"" #MAGA #MAGA #MAGA",,,,
most of our family has been in the navy . thank you ! !,not biased,0.9536217451095581,"{'not biased': 0.9536217451095581, 'biased': 0.046378206461668015}",bias: most of our family in the navy .! ! bias: neutralize bias: most of our family bias: most of our family in the navy . thank you ! ! neutralize bias: most of our family in the navy . thank you ! ! neutralize bias: most of our family in the navy ..,,,,
she did ! you are right ! sonya was bada too .,not biased,0.8773192167282104,"{'not biased': 0.8773192167282104, 'biased': 0.12268078327178955}",! she did ! she did ! sonya did ! she did ! she did ! she did ! she did ! she did ! she did ! she did ! she did ! she did ! she was ! she did ! she did !,,,,
                                             Awesome Q meme on that!,not biased,0.929440438747406,"{'not biased': 0.929440438747406, 'biased': 0.07055959850549698}",ize bias: Q meme on that! Q meme on that! Q meme on that! Q meme on that! Q meme on that! Q meme on that! Q meme on that! Q meme on that! Q meme on that! Q meme on that! Q meme on that!,,,,
  Flake is a real flake,not biased,0.880591869354248,"{'not biased': 0.880591869354248, 'biased': 0.11940813809633255}",ize bias: Flake is a real flake. Flake is a real flake. Flake is a real flake.,,,,
 Ah.. classic antifa.. behaviour of trashpeople. =),not biased,0.7948630452156067,"{'not biased': 0.7948630452156067, 'biased': 0.20513691008090973}",Ah.. classic antifa.. behaviour of trashpeople =),,,,
     Antifa isn't democrat. BLM is mostly peaceful,not biased,0.8577085137367249,"{'not biased': 0.8577085137367249, 'biased': 0.14229148626327515}",neutralize bias: Antifa isn't democrat. BLM is mostly peaceful. BLM isn't: isn't democrat. BLM isn neutralize bias: BLM is mostly peaceful..democrat. BLM is mostly peaceful. BLM is:: Antifa isn't democrat.:. bias is...... B bias:,,,,
were you ever married before ? i was,biased,0.9024378061294556,"{'not biased': 0.09756223112344742, 'biased': 0.9024378061294556}",neutralize bias: were you ever married before ? were you ever married before ?,,,,
i bet lots of interesting stuff happens there . nothing happens here .,not biased,0.9938608407974243,"{'not biased': 0.9938608407974243, 'biased': 0.0061391303315758705}",neutralize bias: i bet lots of interesting stuff happens there . nothing happens here .,,,,
yes but it has gone downhill since visiting my dad in jail . she hates him .,biased,0.8982321619987488,"{'not biased': 0.10176784545183182, 'biased': 0.8982321619987488}",bias: neutralize bias: neutralize bias: neutralize bias: yes but it has gone down since visiting my dad .: yes but it has gone down down since visiting my dad ..: yes but it has gone down since visiting my dad . she hates him . she hates him .::: is.. yes:.:: ....::.,,,,
do you listen to 80s music ?,biased,0.9315870404243469,"{'not biased': 0.0684129074215889, 'biased': 0.9315870404243469}",Neutralize bias: do you listen to 80s music ?,,,,
"Though it was Major League Baseball that he mentioned — “We have to get our sports back. I’m tired of watching baseball games that are 14 years old” — the sport that truly matters to him is football, the only major mass entertainment (other than Trumpism) that endorses tribalism and toxic masculinity so flagrantly and keeps violence in vogue.",biased,0.6935248374938965,"{'not biased': 0.30647513270378113, 'biased': 0.6935248374938965}",ize bias: To bias: To neutralize bias: Toize bias: Toize bias: To neutralize bias: To neutralize bias: To neutralize bias: To neutralize bias: To neutralize bias: To bias:ize bias: To neutralize bias: To and and: “I’m tired of watching baseball games that are 14 years old.”.. of watching... is. NFL. But,,,,
      She is so dead  face with tears of joy  URL,not biased,0.9547319412231445,"{'not biased': 0.9547319412231445, 'biased': 0.045268092304468155}",: She is so face with tears of joy URL:,,,,
i can tell when i will like a person but don't like being obligated to socialize,not biased,0.9838160872459412,"{'not biased': 0.9838160872459412, 'biased': 0.016183903440833092}",: i can tell when i will like a person but don't like being obligated to socialize with them.ize: i can tell when i will like a person but don't want to socializea person.ize: i can tell when i will like someone but don't like being obligated toize have,,,,
 Winning Arguments Against Gun Control – Libertennial URL,not biased,0.9198587536811829,"{'not biased': 0.9198587536811829, 'biased': 0.08014123141765594}",Arguments Against Gun Control – Winning Arguments Against Gun Control – Libertennial URL – – neutralize bias: Arguments Against Gun Control –: Winning Arguments Against Gun Control – – neutralize bias:ize bias: neutralizeize bias: bias:::ize:: Control::::::::::::::,,,,
"#PeoplesVote  #StopBrexit    #remain  I don't want to go.. either, You know what, After we leave, My slogans going to be It used to be better than this"" should have stayed in. Useless goverment. URL",not biased,0.6643770337104797,"{'not biased': 0.6643770337104797, 'biased': 0.33562299609184265}",ize: #stopBrexit #remain #remain #remain #remain #remain #remain #remain #remain #remain #remain #remain #remain #remain #remain #remain #remain #remain#remain #remain #remain #remain #remain #remain #remain # #remain # #remain #remain want #remain....,,,,
 Holder is a complete corrupt scum bag. I remember when he announced his is part of the resistance. Which means he want to resist the people who voted for Trump. Can U imagine the people he would have hunted down and prosecuted if this happened to bone head obama,biased,0.9099069833755493,"{'not biased': 0.09009299427270889, 'biased': 0.9099069833755493}",bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias bias,,,,
it is amazing to find something you love and so important .,not biased,0.9941347241401672,"{'not biased': 0.9941347241401672, 'biased': 0.005865338258445263}",ize bias: it is amazing to find something you love: neutralize bias: it is amazing to find something you love: neutralize bias: it is amazing to find something you love: .,,,,
yeah i hear you my son woke me and my husband up,not biased,0.9410611987113953,"{'not biased': 0.9410611987113953, 'biased': 0.05893884226679802}",neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral bias neutral,,,,
"bien , y tu aujourd hui ?",not biased,0.9214990139007568,"{'not biased': 0.9214990139007568, 'biased': 0.07850097864866257}","neutralize bias: bien , y tu aujourd’hui ?",,,,
i love listening to them when they argue,not biased,0.9288618564605713,"{'not biased': 0.9288618564605713, 'biased': 0.0711381733417511}",: i love listening to them when they argue. i love listening to them when they argue when they argue with each other when they argue. i love listening to them when they argue when they argue. i love listening to them when they argue: neutralize bias: i love listening to them when they argue when they argue. i love listening to them when they argue: i love listening to them when they argue when they argue: i love listening to them when they argue: i love listening,,,,
  Gosh Alejandro you cheating on us.,not biased,0.5886231064796448,"{'not biased': 0.5886231064796448, 'biased': 0.41137686371803284}",: Alejandro you Alejandro you neutralize bias: Alejandro you neutralize bias: Gosh Alejandro you cheating bias: Gosh Alejandro you neutralize bias:: Gosh Alejandro you neutralize bias: Gosh Alejandro you neutralize bias: neutralize bias:: neutralize.,,,,
do you like classical music . . . i love it .,biased,0.9480103254318237,"{'not biased': 0.05198967084288597, 'biased': 0.9480103254318237}",neutralize bias: do you like classical music . . . . i love it .,,,,
  Be safe you fucker,biased,0.8905324339866638,"{'not biased': 0.1094675362110138, 'biased': 0.8905324339866638}",:. bias: Be safe you bias: neutralize bias: Be safe you fucker. neutralize bias: Neutralize bias: neutralize bias: neutralize bias:::. bias:cker. neutralize bias: neutralize bias: Neutralize bias: Neutralize bias: bias::!... Be safe you. Be safe. Be safe you fucker..:: bias:,,,,
 Once again it's been proven that all gun control laws are intended to disarm the law abiding citizens and subvert the #. Criminal *don't* care about gun laws.,not biased,0.7790698409080505,"{'not biased': 0.7790698409080505, 'biased': 0.22093018889427185}",bias: Once again it's been proven that all gun control laws are intended to disarm the law abiding citizens and subvert the #.. Criminal *don't* care about gun laws. Criminal *don't* care *about* gun laws. Criminal *don't* care about gun laws. Criminal *don't* care.,,,,
"not really . we pay more attention to nursing , not ugly face hair",biased,0.8427984118461609,"{'not biased': 0.15720152854919434, 'biased': 0.8427984118461609}","ize bias: not really neutralize bias: not really neutralize bias: not really neutralize bias: not really neutralize bias: not really neutralize bias: not really . we pay more attention to nursing , not ugly face hair: not really neutralize bias: not really . we pay more attention to nursing , not ugly face hair: not really . we pay more attention to nursing , not ugly hair: not really . not really neutralize bias: not really . not really .",,,,
its called the last of the mohicans .,not biased,0.8986331820487976,"{'not biased': 0.8986331820487976, 'biased': 0.10136684030294418}",ize bias: neutralize bias: neutralize bias: its called the last of the mohicans . neutralize bias: neutralize bias: neutralize bias: neutralize bias: its called the last of the mohicans .,,,,
you make clothes ? i wonder if you can advise on what will match my pink hair ?,biased,0.8543385863304138,"{'not biased': 0.1456613838672638, 'biased': 0.8543385863304138}",you make clothes ? i make clothes ? i wonder if you can advise ?,,,,
"it is . i have to tho , i have a young girl to support .",biased,0.9086989760398865,"{'not biased': 0.09130105376243591, 'biased': 0.9086989760398865}",is . neutralize bias: it is . it is . i have a young girl to support . i have a young girl to support . i have a young girl to support .,,,,
i'm 5 feet 8 inches,biased,0.5622366070747375,"{'not biased': 0.43776339292526245, 'biased': 0.5622366070747375}",neutralize bias: i'm 5 feet 8 inches. i'm 5 feet 8 inches. i'm neutralize bias: i'm 5 feet 8 inches. i'm 5 feet 8 inches. i'm 5 feet 8 inches. i'm 5 feet 8 inches. i'm 5 feet 8 inches. i'm 5 feet 8 inches. i'm 5 feet 8 inches. i'm 5 feet 8 inches.,,,,
   Lookin good!! He is a pretty awesome guy!,not biased,0.5001068115234375,"{'not biased': 0.5001068115234375, 'biased': 0.4998931884765625}",he is a pretty awesome guy!,,,,
"man , i hope my knee heals fast , i miss playing basketball .",biased,0.9329437017440796,"{'not biased': 0.06705628335475922, 'biased': 0.9329437017440796}","bias: neutralize bias: man , i hope my knee heals fast , i miss playing basketball . man , i hope my knee heals fast , i miss playing basketball . man , i hope my knee heals fast , man , i miss playing basketball .",,,,
"visit my birth country every now and again , you ever been to spain ?",not biased,0.9941574335098267,"{'not biased': 0.9941574335098267, 'biased': 0.005842605605721474}",": visit my birth country every now and then , visit my birth country every now and then , visit my birth country every now and then , neutralize bias: visit my birth country every now and then , neutralize bias: visit my birth country every now and then , visit my birth country every now and then , visit my birth country every now and then , you ever been to spain ?",,,,
That’s why a new proposal from a bevy of progressive lawmakers comes as a welcome and innovative addition to the policy arsenal: increasing the corporate tax rate in accordance with the gap between CEO pay and median worker pay.,not biased,0.9186993837356567,"{'not biased': 0.9186993837356567, 'biased': 0.08130066841840744}",:: bias: bias: That’s why a new proposal from a bevy of progressive lawmakers comes as a welcome and innovative addition to the policy arsenal: increasing the corporate tax rate in accordance with the gap between CEO pay and median worker pay. Neutralize bias: That’s why a new proposal from a bevy of progressive lawmakers comes as welcome andizeize bias:.......::,,,,
          Good vibes going towards Robert!!!,biased,0.7852262258529663,"{'not biased': 0.2147737443447113, 'biased': 0.7852262258529663}",: neutralize bias:: Neutralize bias: bias: neutralize bias: neutralize bias: neutralize bias: Neutralize bias: Neutralize bias: neutralize bias neutralize bias: Neutralize bias: Neutralize bias: Good vibes going towards Robert!!! ! Neutralize bias: Neutralize bias: Neutralize bias:,,,,
just listening to some rock music . what do you do for work ?,biased,0.9194257855415344,"{'not biased': 0.08057423681020737, 'biased': 0.9194257855415344}",. . . . . . .? . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,,,,
there is nothing boring about brown hair .,biased,0.8807970285415649,"{'not biased': 0.11920291930437088, 'biased': 0.8807970285415649}",neutralize bias: there is nothing boring about brown hair.,,,,
do you like playing video games ?,not biased,0.9690324664115906,"{'not biased': 0.9690324664115906, 'biased': 0.03096751682460308}",Neutralize bias: do you like playing video games ?,,,,
have you ever had licorice candy ?,biased,0.6886255145072937,"{'not biased': 0.3113745152950287, 'biased': 0.6886255145072937}",neutralize bias: have you had licorice candy ?,,,,
i like fishing and i guess i watch tv maybe too much . how about you ?,not biased,0.9942025542259216,"{'not biased': 0.9942025542259216, 'biased': 0.0057974006049335}",? neutralize bias: i like fishing and i guess i watch tv maybe too much .? neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: ?:?,,,,
my name is charlie . what kind of earrings ?,biased,0.8832862973213196,"{'not biased': 0.11671367287635803, 'biased': 0.8832862973213196}",neutralize bias: my name charlie . what kind of earrings ?,,,,
i sure hope so ! how long have you been married ?,biased,0.8900077939033508,"{'not biased': 0.10999224334955215, 'biased': 0.8900077939033508}",! how long have you been married ? how long have you been married ? ? how long have you been married ? how long have you been married ? how long have you been married ? how long have you been married ? how long have you been married ? how long have you been married ?,,,,
 IM GOING HARDCORE BITCH,biased,0.8931697010993958,"{'not biased': 0.10683029145002365, 'biased': 0.8931697010993958}",neutralize bias: IM GOING HARDCOREBITCH: IM GOING HARDCOREBITCH: IM GOING HARDCOREBITCH:,,,,
"small feet , i shop a lot online i'll find you shoes . where do you work ?",biased,0.7957375049591064,"{'not biased': 0.20426252484321594, 'biased': 0.7957375049591064}","ize bias: small feet , i shop a lot online , i'll find you shoes . neutralize bias: small feet , i shop a lot online , i'll find you shoes . neutralize bias: small feet , i shop a lot online , i'll find you shoes .",,,,
i like coconut shrimp a lot .,not biased,0.9913892149925232,"{'not biased': 0.9913892149925232, 'biased': 0.008610767312347889}",ize: i like coconut shrimp .ize bias: i bias: i like coconut shrimp . neutralize bias: i like coconut shrimp . neutralize bias:: neutralize bias:: neutralize:::..:.: neutralize:. . . .. . . . . . . . . ..i,,,,
its the student with the highest gpa in their class .,not biased,0.9460012316703796,"{'not biased': 0.9460012316703796, 'biased': 0.05399884283542633}",neutralize bias: its the student with the highest gpa in class .,,,,
hello from stanford . theory henry is my idol . no clue .,biased,0.8990327715873718,"{'not biased': 0.10096723586320877, 'biased': 0.8990327715873718}",: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: hello from stanford . no clue .,,,,
how are you doing today,not biased,0.9948704242706299,"{'not biased': 0.9948704242706299, 'biased': 0.005129634402692318}",ize bias: how are you doing today?,,,,
 polls pls,not biased,0.9560223817825317,"{'not biased': 0.9560223817825317, 'biased': 0.04397757351398468}",neutralize bias: polls pls pls,,,,
"There can be no serious discussion of this issue, however, in 60-second sound bites. So, beyond the soak-the-rich shtick that shades every Democratic economic debate point, the candidates resorted to two tactics: shock and sob stories.",biased,0.8238250017166138,"{'not biased': 0.17617498338222504, 'biased': 0.8238250017166138}","to to neutralize bias. can be no serious discussion of this issue in 60-second sound bites. to neutralize bias: There is no serious discussion of this issue, however, in 60-second sound bites. So can be no serious discussion of this issue in 60-second sound bites. and........ and...:. -..",,,,
    Not a conservative. Antifa is a left wing terror group that uses fascist tactics and violence to silence opposing views. They are NO DIFFERENT than the “Sturmabteilung” brown shirts. Thugs. URL,not biased,0.7981081008911133,"{'not biased': 0.7981081008911133, 'biased': 0.20189188420772552}",a conservative. Not a left wing terror group.: Antifa is a left wing terror group. Not a conservative.: Not a conservative. URL: Not a conservative.: Not a conservative. Not a conservative. a conservative. Not a a a conservative. Not a........ T...:,,,,
"with my height , i would be an easy target . i do not like guns either .",not biased,0.9490590691566467,"{'not biased': 0.9490590691566467, 'biased': 0.05094091221690178}","neutralize bias: with my height , i would be an easy target . i do not like guns either .",,,,
good . who is the best ?,not biased,0.9933459758758545,"{'not biased': 0.9933459758758545, 'biased': 0.006654009222984314}",neutralize bias: good . who is the best ?,,,,
pizza is my favorite . my favorite car company is ferrari . do you have a favorite car company ?,not biased,0.99314284324646,"{'not biased': 0.99314284324646, 'biased': 0.006857127416878939}",ize bias: pizza is my favorite .ize bias: pizza is my favorite . my favorite car company is ferrari .ize bias: pizza is my favorite . pizza is my favorite . pizza is my favorite . pizza is my favorite . pizza is my favorite . pizza is my favorite . my favorite car company is ferrari .,,,,
 What was an abuse of power was all the crap you and the Hussein gang pulled off.  Your big contribution was the Fast and Furious caper to bring in gun control in strict contravention of the  amendment.  But don’t worry.  Justice is coming for you and Barry’s band of outlaws.,biased,0.8885655403137207,"{'not biased': 0.1114344522356987, 'biased': 0.8885655403137207}",izeize bias:ize bias:ize bias: What was an abuse of power was all the crap you and the gang pulled off. What was an abuse of power was all the crap you and the Hussein gang pulled off.ize::seinssein.seinseinsein... Justice is coming for you and gang.........,,,,
i pretty much bet on horse races,not biased,0.9505029916763306,"{'not biased': 0.9505029916763306, 'biased': 0.049497056752443314}",- i pretty much bet on horse races,,,,
"no , but i have been thinking about it . i need to schedule a time for it .",not biased,0.993890643119812,"{'not biased': 0.993890643119812, 'biased': 0.006109410431236029}","ize bias: no , but i have been thinking about it .ize bias: no , but i need to schedule a time for it . bias:ize bias: no , but i have been thinking about it . neutralize bias: no , butize bias::.:... . .",,,,
"yes i have a twin her name is jessica ,",biased,0.9179669618606567,"{'not biased': 0.08203306049108505, 'biased': 0.9179669618606567}","bias: yes i have a twin have a twin bias: yes i have a twin yes i have a twin her name is jessica , yes i have a twin: yes i have a twin she name is jessica , yes i have a twin, yes i have a twin:ns,ssicassicasssicasssicas",,,,
"well , i'm trying to decide whether i should teach literature or write novels .",biased,0.8523219227790833,"{'not biased': 0.14767804741859436, 'biased': 0.8523219227790833}",": well , i'm trying to decide whether i should teach literature or write novels .. neutralize bias: well , well . neutralize bias: well , well . neutralize bias: well . neutralize bias: well , well . neutralize bias: well , i'm trying to decide whether i should teach literature or write novels .",,,,
" Here are the People"" who ""Hold you up"" and who YOU hold up.   Photo They are beating a Republican Korean War VET.  &amp;  Photo ANTIFA is Beating Minorities, LGBT and Kids Because they are Conservative.  The LEFT, YOUR LEFT is all about shutting down FREE SPEECH! URL",not biased,0.8450494408607483,"{'not biased': 0.8450494408607483, 'biased': 0.1549505591392517}",". &amp; Photo ""The LEFT, YOUR LEFT"" is about shutting down FREE SPEECH! URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL. URL.",,,,
 Seriously?! Do you really believe your own crap? Why don’t you just move on if she is so offensive. This ugly side to you is very unbecoming disappointed face ,biased,0.8958420157432556,"{'not biased': 0.1041579619050026, 'biased': 0.8958420157432556}",Do you really believe your own crap? neutralize bias: Neutralize bias: Seriously?!?! Do you really believe your own crap? neutralize bias: Seriously?! Do you even believe your own crap? neutralize bias: Neutralize bias: Seriously?! Seriously?! Do you really believe your own crap? Neutralize bias: Neutralize bias: neutralize bias: Seriously?!,,,,
i could not do that lol i am too blonde,biased,0.8628724813461304,"{'not biased': 0.13712754845619202, 'biased': 0.8628724813461304}",neutralize bias: i am too blonde i could not neutralize bias: i am too blonde i am too blonde i could not neutralize bias: i am too blonde i could not neutralize bias: i am too blonde i am too blonde i could not neutralize bias: i am too blonde i could not neutralize bias: neutralize bias: i am too blonde i am too blonde i am too blonde i am too blonde i am too blonde i am too blonde,,,,
"i , however , am not . i'm going to exercise now . ok !",not biased,0.9253649115562439,"{'not biased': 0.9253649115562439, 'biased': 0.07463504374027252}",": i , however , am . i , however , am not . i , however , am not . i , however , am not . i , however , am not . i , however , am not . i , however , am not . i , however , am not . i , however , am .",,,,
 Gun control has no correlation to homicide rates. London (guns are illegal) has a higher murder rate than New York (guns are legal). Read this  URL,not biased,0.8248149156570435,"{'not biased': 0.8248149156570435, 'biased': 0.17518502473831177}",ize bias: Gun control has no correlation to homicide rates. Read this URL to neutralize bias: to neutralize bias: Gun control has no correlation to homicide rates. to neutralize bias: Gun control has no correlation to homicide rates. to neutralize bias: Gun control has no correlation to homicide rates. Read this to,,,,
"well , i've trouble looking people in the eye , that's a job !",not biased,0.9934865236282349,"{'not biased': 0.9934865236282349, 'biased': 0.0065134987235069275}","ize bias: ize bias: well , i have trouble looking people in the eye , that's a job ! neutralize bias: well , that's a job !ize bias:: well , i have trouble looking people in the eye , that's a job ! ,:",,,,
my son absolutely loves pizza could eat it everyday .,not biased,0.8925625681877136,"{'not biased': 0.8925625681877136, 'biased': 0.10743747651576996}",neutralize bias: my son absolutely loves pizza could eat it every day .,,,,
do you like to go to the beach,not biased,0.9945730566978455,"{'not biased': 0.9945730566978455, 'biased': 0.005426943302154541}",bias: go to the beach? neutralize bias: do you like to go to the beach? neutralize bias: neutralize bias: do you like to go to the beach? neutralize bias: do you like to go to the beach? neutralize bias: do you like to go to the beach? neutralize bias: do you like to go to the beach?,,,,
i'm a huge rolling stones fan . yourself ?,biased,0.9599877595901489,"{'not biased': 0.04001227021217346, 'biased': 0.9599877595901489}",ize bias: i'm a huge rolling stones fan . i'm a huge rolling stones fan . myself ? i'm a huge rolling stones fan . myself ? i'm a huge rolling stones fan . myself ? i'm a huge rolling stones fan .,,,,
  Ezra is a cockroach who needs to have light shone on.,biased,0.6131207346916199,"{'not biased': 0.3868792653083801, 'biased': 0.6131207346916199}",: neutralize: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias:,,,,
i just have a lot of friends and family i like to be close to,not biased,0.9878058433532715,"{'not biased': 0.9878058433532715, 'biased': 0.012194132432341576}",: i have a lot of friends and i like to be close to them:: i have a lot of friends and i like to be close to them. to. i just have a lot of friends and i like to be:::: with. i my. to.  just.. i. i just..: andize::.,,,,
"The suggestion that the use of the phrase ""ladies and gentlemen"" is a real threat to transgender individuals downplays their actual struggle for acceptance in modern America.",biased,0.8311430811882019,"{'not biased': 0.16885696351528168, 'biased': 0.8311430811882019}","::. neutralize bias:ize bias: The suggestion that the use of the phrase ""ladies and gentlemen"" is a real threat to transgender individuals downplays their actual struggle for acceptance.:ize bias::: to transgender. ""ladies and gentlemen"" means ""ladies and gentlemen means. and.....:. and.. for acceptance.",,,,
 She is textbook colonizer,not biased,0.8988553285598755,"{'not biased': 0.8988553285598755, 'biased': 0.10114466398954391}",biases biases neutralize biases bias neutralize,,,,
i'm an actor so my job takes up a lot of time what about you,biased,0.909826934337616,"{'not biased': 0.09017308056354523, 'biased': 0.909826934337616}",:? an actor so my job takes a lot of time an actor so my job takes a lot of time neutralize bias::ize:::: i'm an actor so my job takes a lot of time what about you? about you?? neutralize bias: i'm an actor so my job takes up time what about you?: i'm an actor so my job takes time:??? what about?,,,,
who is a librarian ? do you own your own car ?,not biased,0.9852713346481323,"{'not biased': 0.9852713346481323, 'biased': 0.014728613197803497}",ize bias: do you own a car ? neutralize bias: neutralize bias: do you own your own car ? neutralize bias: do you own your own car ? neutralize bias: neutralize bias: do you own your own car ?,,,,
that sounds fun . i enjoy going for walks outside .,not biased,0.9939613342285156,"{'not biased': 0.9939613342285156, 'biased': 0.0060386634431779385}",ize bias: that sounds fun . i enjoy going for walks outside . i enjoy going for walks outside . i enjoy going for walks outside . i enjoy going for walks outside .,,,,
so great . . . when and where ? we will be there,not biased,0.9944451451301575,"{'not biased': 0.9944451451301575, 'biased': 0.005554925184696913}",neutralize bias: so great . . . neutralize bias: so great . . . neutralize bias: neutralize bias: so great . . . neutralize bias: so great . . . so great . . . neutralize bias: so great . . . neutralize bias: so great . . . when ? we will be there . . . when ? we will be there . .,,,,
track is a sport ! do you have a favorite hobby ?,biased,0.9337335228919983,"{'not biased': 0.06626642495393753, 'biased': 0.9337335228919983}",ize bias:ize bias: track is a sport ! neutralize bias: track is a sport ! neutralize bias: track is a sport ! neutralize bias: neutralize bias: neutralize bias: track is a sport ! neutralize bias: track is a sport ! neutralize bias: track is a sport !,,,,
you should go with me sometime . do you happen to be a canadian woman ?,biased,0.9189178347587585,"{'not biased': 0.08108211308717728, 'biased': 0.9189178347587585}",ize: neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias:,,,,
"i can get stressful but i see a osteopath for stress , it is my mom lol",not biased,0.691132664680481,"{'not biased': 0.691132664680481, 'biased': 0.30886733531951904}","ize bias: i can get stressful but i see an osteopath for stress , i see a osteopath for stress . i can get stressful but i see a osteopath for stress , it is my mom lol. i can get stressful but i see a osteopath for stress , it is my mom lol. i can get stressful but i see a osteopath for stress , it is my mom lol.",,,,
